epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
515,95732.4,1.09173,0.60103,1.71135,0,0,0,0,0,0,0,0.0049114,0.0049114,0.0049114
516,95913,1.0867,0.60383,1.71315,0,0,0,0,0,0,0,0.0049015,0.0049015,0.0049015
517,96095.7,1.02817,0.54663,1.63935,0,0,0,0,0,0,0,0.0048916,0.0048916,0.0048916
518,96279.5,1.01331,0.54003,1.63013,0,0,0,0,0,0,0,0.0048817,0.0048817,0.0048817
519,96458,1.04766,0.56985,1.6743,0,0,0,0,0,0,0,0.0048718,0.0048718,0.0048718
520,96645.4,1.06051,0.56307,1.66897,0,0,0,0,0,0,0,0.0048619,0.0048619,0.0048619
521,96828.3,1.10278,0.6026,1.72473,0,0,0,0,0,0,0,0.004852,0.004852,0.004852
522,97007.3,1.09591,0.60528,1.71213,0,0,0,0,0,0,0,0.0048421,0.0048421,0.0048421
523,97189.6,1.14189,0.65675,1.76608,0,0,0,0,0,0,0,0.0048322,0.0048322,0.0048322
524,97374.9,1.02082,0.5531,1.64267,0,0,0,0,0,0,0,0.0048223,0.0048223,0.0048223
525,97555,1.07765,0.58568,1.69384,0,0,0,0,0,0,0,0.0048124,0.0048124,0.0048124
526,97736.2,1.07303,0.59515,1.70099,0,0,0,0,0,0,0,0.0048025,0.0048025,0.0048025
527,97911.3,1.02093,0.54872,1.63712,0,0,0,0,0,0,0,0.0047926,0.0047926,0.0047926
528,98093.2,1.06416,0.57283,1.68641,0,0,0,0,0,0,0,0.0047827,0.0047827,0.0047827
529,98276.2,1.03155,0.555,1.65257,0,0,0,0,0,0,0,0.0047728,0.0047728,0.0047728
530,98457.1,1.08954,0.61295,1.71042,0,0,0,0,0,0,0,0.0047629,0.0047629,0.0047629
531,98642.1,1.11318,0.63461,1.73086,0,0,0,0,0,0,0,0.004753,0.004753,0.004753
532,98821.8,1.07126,0.57242,1.68185,0,0,0,0,0,0,0,0.0047431,0.0047431,0.0047431
533,99009.1,1.05375,0.56823,1.67421,0,0,0,0,0,0,0,0.0047332,0.0047332,0.0047332
534,99198.8,1.03456,0.5509,1.65309,0,0,0,0,0,0,0,0.0047233,0.0047233,0.0047233
535,99379.2,1.07344,0.58475,1.69859,0,0,0,0,0,0,0,0.0047134,0.0047134,0.0047134
536,99566.4,1.11568,0.61414,1.7378,0,0,0,0,0,0,0,0.0047035,0.0047035,0.0047035
537,99744.1,1.02746,0.55045,1.64312,0,0,0,0,0,0,0,0.0046936,0.0046936,0.0046936
538,99924.5,1.0245,0.54338,1.64287,0,0,0,0,0,0,0,0.0046837,0.0046837,0.0046837
539,100108,1.05939,0.58045,1.67872,0,0,0,0,0,0,0,0.0046738,0.0046738,0.0046738
540,100292,1.08781,0.59396,1.70746,0,0,0,0,0,0,0,0.0046639,0.0046639,0.0046639
541,100475,1.08583,0.58421,1.70005,0,0,0,0,0,0,0,0.004654,0.004654,0.004654
542,100659,1.04065,0.55846,1.65958,0,0,0,0,0,0,0,0.0046441,0.0046441,0.0046441
543,100837,1.01662,0.54419,1.63309,0,0,0,0,0,0,0,0.0046342,0.0046342,0.0046342
544,101018,1.02276,0.5425,1.63691,0,0,0,0,0,0,0,0.0046243,0.0046243,0.0046243
545,101201,1.05676,0.58796,1.68281,0,0,0,0,0,0,0,0.0046144,0.0046144,0.0046144
546,101387,1.08535,0.58817,1.70275,0,0,0,0,0,0,0,0.0046045,0.0046045,0.0046045
547,101568,1.02031,0.55069,1.64557,0,0,0,0,0,0,0,0.0045946,0.0045946,0.0045946
548,101747,1.0351,0.567,1.65472,0,0,0,0,0,0,0,0.0045847,0.0045847,0.0045847
549,101931,1.01283,0.53802,1.63453,0,0,0,0,0,0,0,0.0045748,0.0045748,0.0045748
550,102125,1.03943,0.56811,1.65899,0,0,0,0,0,0,0,0.0045649,0.0045649,0.0045649
551,102315,0.98213,0.52298,1.60246,0,0,0,0,0,0,0,0.004555,0.004555,0.004555
552,102501,1.03468,0.54964,1.65538,0,0,0,0,0,0,0,0.0045451,0.0045451,0.0045451
553,102688,0.99527,0.52958,1.61523,0,0,0,0,0,0,0,0.0045352,0.0045352,0.0045352
554,102875,0.99271,0.52718,1.61079,0,0,0,0,0,0,0,0.0045253,0.0045253,0.0045253
555,103063,0.9911,0.52693,1.61411,0,0,0,0,0,0,0,0.0045154,0.0045154,0.0045154
556,103247,1.02021,0.54295,1.63902,0,0,0,0,0,0,0,0.0045055,0.0045055,0.0045055
557,103432,1.03543,0.56023,1.66374,0,0,0,0,0,0,0,0.0044956,0.0044956,0.0044956
558,103613,1.04898,0.57074,1.66869,0,0,0,0,0,0,0,0.0044857,0.0044857,0.0044857
559,103796,1.04654,0.56253,1.6665,0,0,0,0,0,0,0,0.0044758,0.0044758,0.0044758
560,103979,1.00579,0.53494,1.62704,0,0,0,0,0,0,0,0.0044659,0.0044659,0.0044659
561,104431,1.10999,0.64585,1.73933,0,0,0,0,0,0,0,0.004456,0.004456,0.004456
562,104807,1.08456,0.60261,1.70933,0,0,0,0,0,0,0,0.0044461,0.0044461,0.0044461
563,104995,1.02248,0.54625,1.64418,0,0,0,0,0,0,0,0.0044362,0.0044362,0.0044362
564,105180,1.06512,0.58123,1.69193,0,0,0,0,0,0,0,0.0044263,0.0044263,0.0044263
565,105400,1.01472,0.54671,1.63467,0,0,0,0,0,0,0,0.0044164,0.0044164,0.0044164
566,105683,0.99985,0.53149,1.62136,0,0,0,0,0,0,0,0.0044065,0.0044065,0.0044065
567,105918,0.99504,0.52939,1.61962,0,0,0,0,0,0,0,0.0043966,0.0043966,0.0043966
568,106355,1.0212,0.54854,1.64455,0,0,0,0,0,0,0,0.0043867,0.0043867,0.0043867
569,106587,1.03171,0.55894,1.65755,0,0,0,0,0,0,0,0.0043768,0.0043768,0.0043768
570,106767,1.01994,0.54197,1.63616,0,0,0,0,0,0,0,0.0043669,0.0043669,0.0043669
571,106953,1.00594,0.53223,1.6198,0,0,0,0,0,0,0,0.004357,0.004357,0.004357
572,107132,1.09831,0.64321,1.73015,0,0,0,0,0,0,0,0.0043471,0.0043471,0.0043471
573,107316,1.0008,0.54098,1.62522,0,0,0,0,0,0,0,0.0043372,0.0043372,0.0043372
574,107496,1.02915,0.55543,1.65204,0,0,0,0,0,0,0,0.0043273,0.0043273,0.0043273
575,107682,1.0143,0.54945,1.64041,0,0,0,0,0,0,0,0.0043174,0.0043174,0.0043174
576,107864,1.08631,0.6246,1.72401,0,0,0,0,0,0,0,0.0043075,0.0043075,0.0043075
577,108048,1.05149,0.59434,1.68171,0,0,0,0,0,0,0,0.0042976,0.0042976,0.0042976
578,108235,1.08308,0.63339,1.7201,0,0,0,0,0,0,0,0.0042877,0.0042877,0.0042877
579,108418,0.99729,0.53341,1.61691,0,0,0,0,0,0,0,0.0042778,0.0042778,0.0042778
580,109086,1.0124,0.55526,1.64157,0,0,0,0,0,0,0,0.0042679,0.0042679,0.0042679
581,111088,1.03177,0.56409,1.65766,0,0,0,0,0,0,0,0.004258,0.004258,0.004258
582,111756,1.03492,0.55992,1.65944,0,0,0,0,0,0,0,0.0042481,0.0042481,0.0042481
583,111940,0.96199,0.51189,1.58589,0,0,0,0,0,0,0,0.0042382,0.0042382,0.0042382
584,112124,1.00735,0.53927,1.63642,0,0,0,0,0,0,0,0.0042283,0.0042283,0.0042283
585,112306,0.99434,0.53277,1.6204,0,0,0,0,0,0,0,0.0042184,0.0042184,0.0042184
586,112487,1.06804,0.59017,1.69168,0,0,0,0,0,0,0,0.0042085,0.0042085,0.0042085
587,112666,0.98043,0.5247,1.60338,0,0,0,0,0,0,0,0.0041986,0.0041986,0.0041986
588,112850,0.97682,0.5221,1.59886,0,0,0,0,0,0,0,0.0041887,0.0041887,0.0041887
589,113031,0.97546,0.51966,1.59611,0,0,0,0,0,0,0,0.0041788,0.0041788,0.0041788
590,113214,0.99958,0.53558,1.62941,0,0,0,0,0,0,0,0.0041689,0.0041689,0.0041689
591,113399,1.02323,0.55545,1.6557,0,0,0,0,0,0,0,0.004159,0.004159,0.004159
592,113584,1.00112,0.55855,1.6303,0,0,0,0,0,0,0,0.0041491,0.0041491,0.0041491
593,113764,1.01805,0.56681,1.6486,0,0,0,0,0,0,0,0.0041392,0.0041392,0.0041392
594,113946,0.97289,0.52286,1.60027,0,0,0,0,0,0,0,0.0041293,0.0041293,0.0041293
595,114129,0.96544,0.51384,1.58922,0,0,0,0,0,0,0,0.0041194,0.0041194,0.0041194
596,114313,1.00801,0.53878,1.63681,0,0,0,0,0,0,0,0.0041095,0.0041095,0.0041095
597,114496,1.01363,0.55358,1.64702,0,0,0,0,0,0,0,0.0040996,0.0040996,0.0040996
598,114681,0.97807,0.52326,1.60823,0,0,0,0,0,0,0,0.0040897,0.0040897,0.0040897
599,114865,1.00523,0.56104,1.6375,0,0,0,0,0,0,0,0.0040798,0.0040798,0.0040798
600,115047,0.96971,0.51698,1.59925,0,0,0,0,0,0,0,0.0040699,0.0040699,0.0040699
601,115229,0.96688,0.52276,1.60077,0,0,0,0,0,0,0,0.00406,0.00406,0.00406
602,115409,0.96466,0.51328,1.58863,0,0,0,0,0,0,0,0.0040501,0.0040501,0.0040501
603,115592,0.96706,0.5137,1.59586,0,0,0,0,0,0,0,0.0040402,0.0040402,0.0040402
604,115785,1.0255,0.56933,1.65419,0,0,0,0,0,0,0,0.0040303,0.0040303,0.0040303
605,115973,1.01935,0.57967,1.65064,0,0,0,0,0,0,0,0.0040204,0.0040204,0.0040204
606,116158,0.94809,0.50756,1.57588,0,0,0,0,0,0,0,0.0040105,0.0040105,0.0040105
607,116354,1.03724,0.56541,1.67218,0,0,0,0,0,0,0,0.0040006,0.0040006,0.0040006
608,116539,0.94906,0.5065,1.57281,0,0,0,0,0,0,0,0.0039907,0.0039907,0.0039907
609,116723,0.96552,0.5154,1.59628,0,0,0,0,0,0,0,0.0039808,0.0039808,0.0039808
610,116915,0.94048,0.50202,1.56895,0,0,0,0,0,0,0,0.0039709,0.0039709,0.0039709
611,117152,0.97296,0.5164,1.60429,0,0,0,0,0,0,0,0.003961,0.003961,0.003961
612,117392,0.95539,0.51098,1.58234,0,0,0,0,0,0,0,0.0039511,0.0039511,0.0039511
613,117596,0.95359,0.50809,1.58013,0,0,0,0,0,0,0,0.0039412,0.0039412,0.0039412
614,117811,0.95271,0.50581,1.58073,0,0,0,0,0,0,0,0.0039313,0.0039313,0.0039313
615,118008,1.00092,0.54377,1.64261,0,0,0,0,0,0,0,0.0039214,0.0039214,0.0039214
616,118198,1.01061,0.55299,1.65347,0,0,0,0,0,0,0,0.0039115,0.0039115,0.0039115
617,118385,1.0348,0.57746,1.666,0,0,0,0,0,0,0,0.0039016,0.0039016,0.0039016
618,118577,0.94622,0.50453,1.56936,0,0,0,0,0,0,0,0.0038917,0.0038917,0.0038917
619,118766,0.98585,0.52508,1.61117,0,0,0,0,0,0,0,0.0038818,0.0038818,0.0038818
620,118961,0.98574,0.53809,1.61852,0,0,0,0,0,0,0,0.0038719,0.0038719,0.0038719
621,119147,0.9628,0.5166,1.58801,0,0,0,0,0,0,0,0.003862,0.003862,0.003862
622,119338,1.00619,0.53762,1.6316,0,0,0,0,0,0,0,0.0038521,0.0038521,0.0038521
623,119522,0.97136,0.52642,1.60761,0,0,0,0,0,0,0,0.0038422,0.0038422,0.0038422
624,119704,1.02482,0.56634,1.66141,0,0,0,0,0,0,0,0.0038323,0.0038323,0.0038323
625,119886,0.95715,0.50839,1.58857,0,0,0,0,0,0,0,0.0038224,0.0038224,0.0038224
626,120069,0.93995,0.49873,1.56999,0,0,0,0,0,0,0,0.0038125,0.0038125,0.0038125
627,120249,0.94384,0.50372,1.57398,0,0,0,0,0,0,0,0.0038026,0.0038026,0.0038026
628,120434,0.95546,0.50618,1.58101,0,0,0,0,0,0,0,0.0037927,0.0037927,0.0037927
629,120620,0.93636,0.49967,1.56102,0,0,0,0,0,0,0,0.0037828,0.0037828,0.0037828
630,120805,0.94306,0.50173,1.57243,0,0,0,0,0,0,0,0.0037729,0.0037729,0.0037729
631,120989,0.93848,0.49828,1.56911,0,0,0,0,0,0,0,0.003763,0.003763,0.003763
632,121174,0.98801,0.52593,1.61304,0,0,0,0,0,0,0,0.0037531,0.0037531,0.0037531
633,121356,1.02653,0.59782,1.66162,0,0,0,0,0,0,0,0.0037432,0.0037432,0.0037432
634,121541,0.93675,0.50314,1.568,0,0,0,0,0,0,0,0.0037333,0.0037333,0.0037333
635,121725,0.95605,0.50919,1.58864,0,0,0,0,0,0,0,0.0037234,0.0037234,0.0037234
636,121908,1.05299,0.59372,1.69486,0,0,0,0,0,0,0,0.0037135,0.0037135,0.0037135
637,122089,0.9629,0.51355,1.59283,0,0,0,0,0,0,0,0.0037036,0.0037036,0.0037036
638,122272,0.91942,0.49095,1.56045,0,0,0,0,0,0,0,0.0036937,0.0036937,0.0036937
639,122456,0.91736,0.48771,1.55249,0,0,0,0,0,0,0,0.0036838,0.0036838,0.0036838
640,122636,0.96172,0.52355,1.5985,0,0,0,0,0,0,0,0.0036739,0.0036739,0.0036739
641,122819,0.93213,0.49658,1.56601,0,0,0,0,0,0,0,0.003664,0.003664,0.003664
642,123002,0.95272,0.51734,1.58719,0,0,0,0,0,0,0,0.0036541,0.0036541,0.0036541
643,123186,0.90525,0.48185,1.54009,0,0,0,0,0,0,0,0.0036442,0.0036442,0.0036442
644,123371,0.95831,0.51032,1.60128,0,0,0,0,0,0,0,0.0036343,0.0036343,0.0036343
645,123552,0.9234,0.48998,1.55487,0,0,0,0,0,0,0,0.0036244,0.0036244,0.0036244
646,123742,0.94896,0.50442,1.5771,0,0,0,0,0,0,0,0.0036145,0.0036145,0.0036145
647,123931,0.94472,0.51026,1.58217,0,0,0,0,0,0,0,0.0036046,0.0036046,0.0036046
648,124114,0.93875,0.5032,1.58163,0,0,0,0,0,0,0,0.0035947,0.0035947,0.0035947
649,124296,0.93686,0.50033,1.56974,0,0,0,0,0,0,0,0.0035848,0.0035848,0.0035848
650,124477,0.93341,0.49767,1.56667,0,0,0,0,0,0,0,0.0035749,0.0035749,0.0035749
651,124661,0.92377,0.49098,1.55476,0,0,0,0,0,0,0,0.003565,0.003565,0.003565
652,124848,0.91994,0.48945,1.55411,0,0,0,0,0,0,0,0.0035551,0.0035551,0.0035551
653,125030,0.90981,0.48323,1.54768,0,0,0,0,0,0,0,0.0035452,0.0035452,0.0035452
654,125214,0.92502,0.49464,1.56311,0,0,0,0,0,0,0,0.0035353,0.0035353,0.0035353
655,125398,0.91304,0.48646,1.54309,0,0,0,0,0,0,0,0.0035254,0.0035254,0.0035254
656,125582,0.90597,0.48284,1.53755,0,0,0,0,0,0,0,0.0035155,0.0035155,0.0035155
657,125769,0.9273,0.49528,1.55663,0,0,0,0,0,0,0,0.0035056,0.0035056,0.0035056
658,125953,0.93081,0.49423,1.56932,0,0,0,0,0,0,0,0.0034957,0.0034957,0.0034957
659,126136,0.92274,0.49092,1.55693,0,0,0,0,0,0,0,0.0034858,0.0034858,0.0034858
660,126320,0.92997,0.50028,1.56887,0,0,0,0,0,0,0,0.0034759,0.0034759,0.0034759
661,126500,0.97258,0.53316,1.61455,0,0,0,0,0,0,0,0.003466,0.003466,0.003466
662,126687,0.96298,0.52473,1.6032,0,0,0,0,0,0,0,0.0034561,0.0034561,0.0034561
663,126868,0.91765,0.48844,1.55187,0,0,0,0,0,0,0,0.0034462,0.0034462,0.0034462
664,127054,0.96096,0.51883,1.59933,0,0,0,0,0,0,0,0.0034363,0.0034363,0.0034363
665,127232,0.92297,0.49486,1.55415,0,0,0,0,0,0,0,0.0034264,0.0034264,0.0034264
666,127414,0.96049,0.51,1.59464,0,0,0,0,0,0,0,0.0034165,0.0034165,0.0034165
667,127593,0.90097,0.48162,1.53331,0,0,0,0,0,0,0,0.0034066,0.0034066,0.0034066
668,127775,0.96714,0.52105,1.60341,0,0,0,0,0,0,0,0.0033967,0.0033967,0.0033967
669,127960,0.91506,0.4921,1.55825,0,0,0,0,0,0,0,0.0033868,0.0033868,0.0033868
670,128143,0.90392,0.48484,1.53965,0,0,0,0,0,0,0,0.0033769,0.0033769,0.0033769
671,128324,0.9244,0.49738,1.56237,0,0,0,0,0,0,0,0.003367,0.003367,0.003367
672,128506,0.91704,0.49114,1.55883,0,0,0,0,0,0,0,0.0033571,0.0033571,0.0033571
673,128687,0.9277,0.4957,1.56767,0,0,0,0,0,0,0,0.0033472,0.0033472,0.0033472
674,128867,0.91626,0.49277,1.55794,0,0,0,0,0,0,0,0.0033373,0.0033373,0.0033373
675,129049,0.88538,0.47104,1.52282,0,0,0,0,0,0,0,0.0033274,0.0033274,0.0033274
676,129234,0.89809,0.48028,1.54238,0,0,0,0,0,0,0,0.0033175,0.0033175,0.0033175
677,129419,0.94678,0.51263,1.58656,0,0,0,0,0,0,0,0.0033076,0.0033076,0.0033076
678,129603,0.90565,0.48415,1.54995,0,0,0,0,0,0,0,0.0032977,0.0032977,0.0032977
679,129783,0.95672,0.53535,1.61165,0,0,0,0,0,0,0,0.0032878,0.0032878,0.0032878
680,129966,0.87999,0.47102,1.5212,0,0,0,0,0,0,0,0.0032779,0.0032779,0.0032779
681,130149,0.90987,0.4852,1.54545,0,0,0,0,0,0,0,0.003268,0.003268,0.003268
682,130330,0.92517,0.50531,1.57067,0,0,0,0,0,0,0,0.0032581,0.0032581,0.0032581
683,130513,0.92257,0.49775,1.56382,0,0,0,0,0,0,0,0.0032482,0.0032482,0.0032482
684,130695,0.88578,0.47309,1.52981,0,0,0,0,0,0,0,0.0032383,0.0032383,0.0032383
685,130879,0.90977,0.48468,1.55279,0,0,0,0,0,0,0,0.0032284,0.0032284,0.0032284
686,131066,0.90842,0.48439,1.54798,0,0,0,0,0,0,0,0.0032185,0.0032185,0.0032185
687,131250,0.87975,0.47142,1.52602,0,0,0,0,0,0,0,0.0032086,0.0032086,0.0032086
688,131432,0.90386,0.48425,1.54886,0,0,0,0,0,0,0,0.0031987,0.0031987,0.0031987
689,131615,0.93491,0.50368,1.57505,0,0,0,0,0,0,0,0.0031888,0.0031888,0.0031888
690,131798,0.89863,0.48056,1.54095,0,0,0,0,0,0,0,0.0031789,0.0031789,0.0031789
691,131979,0.86579,0.46346,1.50522,0,0,0,0,0,0,0,0.003169,0.003169,0.003169
692,132163,0.90049,0.47961,1.5429,0,0,0,0,0,0,0,0.0031591,0.0031591,0.0031591
693,132345,0.90839,0.48198,1.54051,0,0,0,0,0,0,0,0.0031492,0.0031492,0.0031492
694,132526,0.86898,0.46438,1.51334,0,0,0,0,0,0,0,0.0031393,0.0031393,0.0031393
695,132709,0.92863,0.50165,1.57596,0,0,0,0,0,0,0,0.0031294,0.0031294,0.0031294
696,132890,0.90069,0.47959,1.54569,0,0,0,0,0,0,0,0.0031195,0.0031195,0.0031195
697,133079,0.90189,0.47782,1.54417,0,0,0,0,0,0,0,0.0031096,0.0031096,0.0031096
698,133262,0.8977,0.47821,1.53905,0,0,0,0,0,0,0,0.0030997,0.0030997,0.0030997
699,133443,0.88151,0.47297,1.52473,0,0,0,0,0,0,0,0.0030898,0.0030898,0.0030898
700,133623,0.87412,0.46786,1.52299,0,0,0,0,0,0,0,0.0030799,0.0030799,0.0030799
701,133806,0.86507,0.4623,1.50753,0,0,0,0,0,0,0,0.00307,0.00307,0.00307
702,134027,0.92684,0.49601,1.56774,0,0,0,0,0,0,0,0.0030601,0.0030601,0.0030601
703,134216,0.90971,0.48404,1.54799,0,0,0,0,0,0,0,0.0030502,0.0030502,0.0030502
704,134401,0.89875,0.49479,1.55614,0,0,0,0,0,0,0,0.0030403,0.0030403,0.0030403
705,134585,0.86732,0.465,1.50879,0,0,0,0,0,0,0,0.0030304,0.0030304,0.0030304
706,134768,0.88561,0.47236,1.52878,0,0,0,0,0,0,0,0.0030205,0.0030205,0.0030205
707,134952,0.88667,0.47574,1.52572,0,0,0,0,0,0,0,0.0030106,0.0030106,0.0030106
708,135140,0.86624,0.46267,1.51112,0,0,0,0,0,0,0,0.0030007,0.0030007,0.0030007
709,135322,0.85262,0.45786,1.49856,0,0,0,0,0,0,0,0.0029908,0.0029908,0.0029908
710,135506,0.89495,0.48187,1.5484,0,0,0,0,0,0,0,0.0029809,0.0029809,0.0029809
711,135688,0.87773,0.4686,1.52054,0,0,0,0,0,0,0,0.002971,0.002971,0.002971
712,135874,0.86027,0.46087,1.50441,0,0,0,0,0,0,0,0.0029611,0.0029611,0.0029611
713,136055,0.89156,0.48387,1.53868,0,0,0,0,0,0,0,0.0029512,0.0029512,0.0029512
714,136244,0.86675,0.46396,1.50993,0,0,0,0,0,0,0,0.0029413,0.0029413,0.0029413
715,136429,0.88435,0.47283,1.53714,0,0,0,0,0,0,0,0.0029314,0.0029314,0.0029314
716,136615,0.86213,0.46092,1.50974,0,0,0,0,0,0,0,0.0029215,0.0029215,0.0029215
717,136798,0.88972,0.47411,1.53313,0,0,0,0,0,0,0,0.0029116,0.0029116,0.0029116
718,136984,0.86479,0.46085,1.51101,0,0,0,0,0,0,0,0.0029017,0.0029017,0.0029017
719,137168,0.85059,0.45607,1.49694,0,0,0,0,0,0,0,0.0028918,0.0028918,0.0028918
720,137355,0.85526,0.45829,1.50274,0,0,0,0,0,0,0,0.0028819,0.0028819,0.0028819
721,137542,0.88956,0.48257,1.54354,0,0,0,0,0,0,0,0.002872,0.002872,0.002872
722,137730,0.84563,0.45432,1.49202,0,0,0,0,0,0,0,0.0028621,0.0028621,0.0028621
723,137913,0.88779,0.47443,1.53371,0,0,0,0,0,0,0,0.0028522,0.0028522,0.0028522
724,138102,0.83197,0.44694,1.48109,0,0,0,0,0,0,0,0.0028423,0.0028423,0.0028423
725,138289,0.84572,0.45304,1.49095,0,0,0,0,0,0,0,0.0028324,0.0028324,0.0028324
726,138476,0.84996,0.45628,1.49553,0,0,0,0,0,0,0,0.0028225,0.0028225,0.0028225
727,138658,0.8393,0.45146,1.48823,0,0,0,0,0,0,0,0.0028126,0.0028126,0.0028126
728,138844,0.83512,0.44768,1.48451,0,0,0,0,0,0,0,0.0028027,0.0028027,0.0028027
729,139033,0.83486,0.44809,1.4817,0,0,0,0,0,0,0,0.0027928,0.0027928,0.0027928
730,139225,0.85249,0.45619,1.49784,0,0,0,0,0,0,0,0.0027829,0.0027829,0.0027829
731,139407,0.82886,0.44577,1.48004,0,0,0,0,0,0,0,0.002773,0.002773,0.002773
732,139589,0.89333,0.47631,1.54412,0,0,0,0,0,0,0,0.0027631,0.0027631,0.0027631
733,139772,0.83369,0.449,1.48392,0,0,0,0,0,0,0,0.0027532,0.0027532,0.0027532
734,139954,0.85888,0.46108,1.51273,0,0,0,0,0,0,0,0.0027433,0.0027433,0.0027433
735,140138,0.87071,0.47006,1.5253,0,0,0,0,0,0,0,0.0027334,0.0027334,0.0027334
736,140322,0.83452,0.44894,1.48043,0,0,0,0,0,0,0,0.0027235,0.0027235,0.0027235
737,140509,0.83668,0.44972,1.49037,0,0,0,0,0,0,0,0.0027136,0.0027136,0.0027136
738,140691,0.85339,0.45747,1.50341,0,0,0,0,0,0,0,0.0027037,0.0027037,0.0027037
739,140873,0.87322,0.47092,1.53241,0,0,0,0,0,0,0,0.0026938,0.0026938,0.0026938
740,141059,0.84682,0.45489,1.49557,0,0,0,0,0,0,0,0.0026839,0.0026839,0.0026839
741,141242,0.82839,0.44514,1.47564,0,0,0,0,0,0,0,0.002674,0.002674,0.002674
742,141427,0.88247,0.47385,1.54464,0,0,0,0,0,0,0,0.0026641,0.0026641,0.0026641
743,141610,0.85999,0.46477,1.5124,0,0,0,0,0,0,0,0.0026542,0.0026542,0.0026542
744,141794,0.85067,0.46132,1.49956,0,0,0,0,0,0,0,0.0026443,0.0026443,0.0026443
745,141975,0.82416,0.44367,1.47572,0,0,0,0,0,0,0,0.0026344,0.0026344,0.0026344
746,142162,0.8335,0.44774,1.48508,0,0,0,0,0,0,0,0.0026245,0.0026245,0.0026245
747,142347,0.81936,0.44118,1.47017,0,0,0,0,0,0,0,0.0026146,0.0026146,0.0026146
748,142529,0.83151,0.44644,1.47868,0,0,0,0,0,0,0,0.0026047,0.0026047,0.0026047
749,142710,0.83336,0.44876,1.4883,0,0,0,0,0,0,0,0.0025948,0.0025948,0.0025948
750,142895,0.83662,0.44843,1.48645,0,0,0,0,0,0,0,0.0025849,0.0025849,0.0025849
751,143079,0.81365,0.43886,1.46961,0,0,0,0,0,0,0,0.002575,0.002575,0.002575
752,143267,0.82049,0.44237,1.47283,0,0,0,0,0,0,0,0.0025651,0.0025651,0.0025651
753,143448,0.84141,0.44971,1.49415,0,0,0,0,0,0,0,0.0025552,0.0025552,0.0025552
754,143633,0.84401,0.45106,1.49119,0,0,0,0,0,0,0,0.0025453,0.0025453,0.0025453
755,143813,0.8351,0.44803,1.48537,0,0,0,0,0,0,0,0.0025354,0.0025354,0.0025354
756,143995,0.82095,0.44107,1.47067,0,0,0,0,0,0,0,0.0025255,0.0025255,0.0025255
757,144182,0.80962,0.43731,1.46418,0,0,0,0,0,0,0,0.0025156,0.0025156,0.0025156
758,144368,0.85469,0.46176,1.51366,0,0,0,0,0,0,0,0.0025057,0.0025057,0.0025057
759,144549,0.83212,0.44645,1.48519,0,0,0,0,0,0,0,0.0024958,0.0024958,0.0024958
760,144732,0.90785,0.48857,1.56065,0,0,0,0,0,0,0,0.0024859,0.0024859,0.0024859
761,144916,0.83932,0.44921,1.49616,0,0,0,0,0,0,0,0.002476,0.002476,0.002476
762,145098,0.8277,0.44495,1.48057,0,0,0,0,0,0,0,0.0024661,0.0024661,0.0024661
763,145283,0.80559,0.43512,1.46082,0,0,0,0,0,0,0,0.0024562,0.0024562,0.0024562
764,145466,0.80282,0.43416,1.45471,0,0,0,0,0,0,0,0.0024463,0.0024463,0.0024463
765,145651,0.86504,0.46172,1.53146,0,0,0,0,0,0,0,0.0024364,0.0024364,0.0024364
766,145836,0.87141,0.46513,1.53079,0,0,0,0,0,0,0,0.0024265,0.0024265,0.0024265
767,146018,0.81492,0.43858,1.46894,0,0,0,0,0,0,0,0.0024166,0.0024166,0.0024166
768,146201,0.79789,0.43131,1.45331,0,0,0,0,0,0,0,0.0024067,0.0024067,0.0024067
769,146384,0.81081,0.43862,1.46271,0,0,0,0,0,0,0,0.0023968,0.0023968,0.0023968
770,146567,0.82212,0.44117,1.47516,0,0,0,0,0,0,0,0.0023869,0.0023869,0.0023869
771,146749,0.79371,0.42933,1.45424,0,0,0,0,0,0,0,0.002377,0.002377,0.002377
772,146934,0.80233,0.43289,1.46101,0,0,0,0,0,0,0,0.0023671,0.0023671,0.0023671
773,147117,0.8101,0.43709,1.46445,0,0,0,0,0,0,0,0.0023572,0.0023572,0.0023572
774,147307,0.80702,0.43533,1.46135,0,0,0,0,0,0,0,0.0023473,0.0023473,0.0023473
775,147490,0.80295,0.4329,1.46099,0,0,0,0,0,0,0,0.0023374,0.0023374,0.0023374
776,147674,0.79915,0.43234,1.46004,0,0,0,0,0,0,0,0.0023275,0.0023275,0.0023275
777,147856,0.8026,0.4333,1.45832,0,0,0,0,0,0,0,0.0023176,0.0023176,0.0023176
778,148044,0.80297,0.43328,1.46775,0,0,0,0,0,0,0,0.0023077,0.0023077,0.0023077
779,148230,0.79322,0.42814,1.45054,0,0,0,0,0,0,0,0.0022978,0.0022978,0.0022978
780,148416,0.80249,0.43315,1.46164,0,0,0,0,0,0,0,0.0022879,0.0022879,0.0022879
781,148603,0.79999,0.43268,1.45437,0,0,0,0,0,0,0,0.002278,0.002278,0.002278
